sku,brand_sku_code,hob_sku_code,ean_upc,store_view_code,attribute_set_code,product_type,categories,subcatagories,merchandise_categories,product_websites,name,manufacturer,gender,range,formulation,finish,coverage,skin_tone,skin_type,spf,hair_type,scalp_type,variant_type,pack_of,shade,color,size,product_details,description,short_description,how_to_use,key_ingredients,concern,hsn,shelf_life,article_type_sap,mc_code,country_of_origin,manufacture_info,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_image_labels,configurable_variations
3000196015,EYSH_ULTCRM15,,3000196015,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Ultra Cream Eyeshadow-15 -Take Me Back-3 g / 0.11 oz",PAC,WOMEN,,Cream,Crème,"Medium Coverage ",,,,,,,1,Orange,"15 -Take Me Back","3 g / 0.11 oz","These gorgeous shadows glide on instinctively, hugging the curves of the eyelid, and then dry down to a powdery finish. The chic, saturated shades can be layered or mixed to create your own unique signature color or ombre combination.",,,"Use an eyeshadow brush to pat color onto the lid.
Double the shadow as a liner by using an eyeliner brush and pressing into the lash line or using a wet/dry eyeliner brush to line along the upper and lower lash lines.
",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",500,,,,,,,,https://dl.dropboxusercontent.com/s/8fb3hz0tsd0sgyr/EYSH_ULTCRM15.main.jpg,,https://dl.dropboxusercontent.com/s/8fb3hz0tsd0sgyr/EYSH_ULTCRM15.main.jpg,,https://dl.dropboxusercontent.com/s/8fb3hz0tsd0sgyr/EYSH_ULTCRM15.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000196,,,,,Default,configurable,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Ultra Cream Eyeshadow-01 -Bling -In-3 g / 0.11 oz",PAC,WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Catalog, Search",,,,,,,,,https://dl.dropboxusercontent.com/s/m2f1ehs2nkwdza9/EYSH_ULTCRM01.main.jpg,,https://dl.dropboxusercontent.com/s/m2f1ehs2nkwdza9/EYSH_ULTCRM01.main.jpg,,https://dl.dropboxusercontent.com/s/m2f1ehs2nkwdza9/EYSH_ULTCRM01.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sku=3000196001,color=01 -Bling -In,size=3 g / 0.11 oz|sku=3000196002,color=02 -Dainty,size=3 g / 0.11 oz|sku=3000196003,color=03 -Sneak Peek,size=3 g / 0.11 oz|sku=3000196004,color=04 -Glitterati,size=3 g / 0.11 oz|sku=3000196005,color=05 -Emerald Bay,size=3 g / 0.11 oz|sku=3000196006,color=06 -Mer -Babes,size=3 g / 0.11 oz|sku=3000196007,color=07 -Oh Boy!,size=3 g / 0.11 oz|sku=3000196008,color=08 -Baby Girl,size=3 g / 0.11 oz|sku=3000196009,color=09 -Made In Heaven,size=3 g / 0.11 oz|sku=3000196010,color=10 -Cupid,size=3 g / 0.11 oz|sku=3000196011,color=11 -Free Spirit,size=3 g / 0.11 oz|sku=3000196012,color=12 -Extra,size=3 g / 0.11 oz|sku=3000196013,color=13 -Be My Valentine,size=3 g / 0.11 oz|sku=3000196014,color=14 -Red Alert,size=3 g / 0.11 oz|sku=3000196015,color=15 -Take Me Back,size=3 g / 0.11 oz"
3000197001,EYSH_PRSSDPGMNT01,,3000197001,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-01 -Snowball-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Silver,"01 -Snowball","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/mgdtjj4yu764j86/EYSH_PRSSDPGMNT01.main.jpg,,https://dl.dropboxusercontent.com/s/mgdtjj4yu764j86/EYSH_PRSSDPGMNT01.main.jpg,,https://dl.dropboxusercontent.com/s/mgdtjj4yu764j86/EYSH_PRSSDPGMNT01.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197002,EYSH_PRSSDPGMNT02,,3000197002,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-02 -Lemon Tart-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"02 -Lemon Tart","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/lpxtamkjf8nr89k/EYSH_PRSSDPGMNT02.main.jpg,,https://dl.dropboxusercontent.com/s/lpxtamkjf8nr89k/EYSH_PRSSDPGMNT02.main.jpg,,https://dl.dropboxusercontent.com/s/lpxtamkjf8nr89k/EYSH_PRSSDPGMNT02.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197003,EYSH_PRSSDPGMNT03,,3000197003,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-03 -Silver Ray-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Silver,"03 -Silver Ray","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/dwz0td34yq35597/EYSH_PRSSDPGMNT03.main.jpg,,https://dl.dropboxusercontent.com/s/dwz0td34yq35597/EYSH_PRSSDPGMNT03.main.jpg,,https://dl.dropboxusercontent.com/s/dwz0td34yq35597/EYSH_PRSSDPGMNT03.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197004,EYSH_PRSSDPGMNT04,,3000197004,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-04 -Fashionista-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Brown,"04 -Fashionista","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/ytl5p3j38kreqwe/EYSH_PRSSDPGMNT04.main.jpg,,https://dl.dropboxusercontent.com/s/ytl5p3j38kreqwe/EYSH_PRSSDPGMNT04.main.jpg,,https://dl.dropboxusercontent.com/s/ytl5p3j38kreqwe/EYSH_PRSSDPGMNT04.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197005,EYSH_PRSSDPGMNT05,,3000197005,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-05 -Hollywood Calling-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"05 -Hollywood Calling","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/b6cl7yaqw0adpcc/EYSH_PRSSDPGMNT05.main.jpg,,https://dl.dropboxusercontent.com/s/b6cl7yaqw0adpcc/EYSH_PRSSDPGMNT05.main.jpg,,https://dl.dropboxusercontent.com/s/b6cl7yaqw0adpcc/EYSH_PRSSDPGMNT05.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197006,EYSH_PRSSDPGMNT06,,3000197006,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-06 -Goblet-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"06 -Goblet","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/5gwq1shbb3izo5s/EYSH_PRSSDPGMNT06.main.jpg,,https://dl.dropboxusercontent.com/s/5gwq1shbb3izo5s/EYSH_PRSSDPGMNT06.main.jpg,,https://dl.dropboxusercontent.com/s/5gwq1shbb3izo5s/EYSH_PRSSDPGMNT06.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197007,EYSH_PRSSDPGMNT07,,3000197007,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-07 -Tease-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"07 -Tease","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/r9mjqfu13r0f4gu/EYSH_PRSSDPGMNT07.main.jpg,,https://dl.dropboxusercontent.com/s/r9mjqfu13r0f4gu/EYSH_PRSSDPGMNT07.main.jpg,,https://dl.dropboxusercontent.com/s/r9mjqfu13r0f4gu/EYSH_PRSSDPGMNT07.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197008,EYSH_PRSSDPGMNT08,,3000197008,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-08 -Runway Star-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"08 -Runway Star","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/uccdq10shd8m2er/EYSH_PRSSDPGMNT08.main.jpg,,https://dl.dropboxusercontent.com/s/uccdq10shd8m2er/EYSH_PRSSDPGMNT08.main.jpg,,https://dl.dropboxusercontent.com/s/uccdq10shd8m2er/EYSH_PRSSDPGMNT08.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197009,EYSH_PRSSDPGMNT09,,3000197009,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-09 -Infinity-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Blue,"09 -Infinity","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/ope3iiih8gflj7d/EYSH_PRSSDPGMNT09.main.jpg,,https://dl.dropboxusercontent.com/s/ope3iiih8gflj7d/EYSH_PRSSDPGMNT09.main.jpg,,https://dl.dropboxusercontent.com/s/ope3iiih8gflj7d/EYSH_PRSSDPGMNT09.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197010,EYSH_PRSSDPGMNT10,,3000197010,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-10 -Ripples-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Blue,"10 -Ripples","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/cecjhb7mbghacvy/EYSH_PRSSDPGMNT10.main.jpg,,https://dl.dropboxusercontent.com/s/cecjhb7mbghacvy/EYSH_PRSSDPGMNT10.main.jpg,,https://dl.dropboxusercontent.com/s/cecjhb7mbghacvy/EYSH_PRSSDPGMNT10.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197011,EYSH_PRSSDPGMNT11,,3000197011,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-11 -Enchanted-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"11 -Enchanted","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/uie23zg2trf4v29/EYSH_PRSSDPGMNT11.main.jpg,,https://dl.dropboxusercontent.com/s/uie23zg2trf4v29/EYSH_PRSSDPGMNT11.main.jpg,,https://dl.dropboxusercontent.com/s/uie23zg2trf4v29/EYSH_PRSSDPGMNT11.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197012,EYSH_PRSSDPGMNT12,,3000197012,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-12 -Luxury-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"12 -Luxury","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/k061qnjoe4dvtov/EYSH_PRSSDPGMNT12.main.jpg,,https://dl.dropboxusercontent.com/s/k061qnjoe4dvtov/EYSH_PRSSDPGMNT12.main.jpg,,https://dl.dropboxusercontent.com/s/k061qnjoe4dvtov/EYSH_PRSSDPGMNT12.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197013,EYSH_PRSSDPGMNT13,,3000197013,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-13 -Middle East-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"13 -Middle East","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/h15697ik3a24qbs/EYSH_PRSSDPGMNT13.main.jpg,,https://dl.dropboxusercontent.com/s/h15697ik3a24qbs/EYSH_PRSSDPGMNT13.main.jpg,,https://dl.dropboxusercontent.com/s/h15697ik3a24qbs/EYSH_PRSSDPGMNT13.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197014,EYSH_PRSSDPGMNT14,,3000197014,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-14 -Hail The Queen-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"14 -Hail The Queen","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/b2uw1q8g3kji3kc/EYSH_PRSSDPGMNT14.main.jpg,,https://dl.dropboxusercontent.com/s/b2uw1q8g3kji3kc/EYSH_PRSSDPGMNT14.main.jpg,,https://dl.dropboxusercontent.com/s/b2uw1q8g3kji3kc/EYSH_PRSSDPGMNT14.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197015,EYSH_PRSSDPGMNT15,,3000197015,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-15 -Girl Gang-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Gold,"15 -Girl Gang","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/wu41qjxftu9iod1/EYSH_PRSSDPGMNT15.main.jpg,,https://dl.dropboxusercontent.com/s/wu41qjxftu9iod1/EYSH_PRSSDPGMNT15.main.jpg,,https://dl.dropboxusercontent.com/s/wu41qjxftu9iod1/EYSH_PRSSDPGMNT15.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197016,EYSH_PRSSDPGMNT16,,3000197016,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-16 -Ignite-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Red,"16 -Ignite","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/4l4ftyu7dp4k3n3/EYSH_PRSSDPGMNT16.main.jpg,,https://dl.dropboxusercontent.com/s/4l4ftyu7dp4k3n3/EYSH_PRSSDPGMNT16.main.jpg,,https://dl.dropboxusercontent.com/s/4l4ftyu7dp4k3n3/EYSH_PRSSDPGMNT16.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197017,EYSH_PRSSDPGMNT17,,3000197017,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-17 -Hall Of Fame-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Pink,"17 -Hall Of Fame","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/cd3zrgyvgml4tir/EYSH_PRSSDPGMNT17.main.jpg,,https://dl.dropboxusercontent.com/s/cd3zrgyvgml4tir/EYSH_PRSSDPGMNT17.main.jpg,,https://dl.dropboxusercontent.com/s/cd3zrgyvgml4tir/EYSH_PRSSDPGMNT17.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197018,EYSH_PRSSDPGMNT18,,3000197018,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-18 -Not Your Type-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Pink,"18 -Not Your Type","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/xfqmfszxffwq4wt/EYSH_PRSSDPGMNT18.main.jpg,,https://dl.dropboxusercontent.com/s/xfqmfszxffwq4wt/EYSH_PRSSDPGMNT18.main.jpg,,https://dl.dropboxusercontent.com/s/xfqmfszxffwq4wt/EYSH_PRSSDPGMNT18.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000197019,EYSH_PRSSDPGMNT19,,3000197019,,Default,simple,"Default Category/Shop/MAKE -UP,Default Category/Shop/MAKE -UP/EYES",,"EYE SHADOW & PALETTES",base,"Pressed Pigmented Eyeshadow-19 -Shopaholic-2.1 g / 0.07 oz",PAC,WOMEN,,"Pressed Powder",Glitter,"Full Coverage",,,,,,,1,Pink,"19 -Shopaholic","2.1 g / 0.07 oz","Our long -wearing crème powder formula is super creamy, insanely pigmented, and has one swipe intensity. A rich and radiant lineup of precious -metal -inspired shades that combine high -pigment with high -shine.",,,"Use your fingertip and tap shadow directly onto the eyelid. A flat, firm synthetic brush will also work.",,,3304,36,ZHOD,H30203001,PRC,,,1,,"Not Visible Individually",545,,,,,,,,https://dl.dropboxusercontent.com/s/4dyuswonu65ji8e/EYSH_PRSSDPGMNT19.main.jpg,,https://dl.dropboxusercontent.com/s/4dyuswonu65ji8e/EYSH_PRSSDPGMNT19.main.jpg,,https://dl.dropboxusercontent.com/s/4dyuswonu65ji8e/EYSH_PRSSDPGMNT19.main.jpg,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
